seed,epoch,test-loss,total-acc,test-acc_feature0,test-acc_feature1,test-loss_feature0,test-loss_feature1
2,7200,0.38753730,0.74267578,0.48535156,1.00000000,0.77371919,0.00135543
2,7300,0.38780513,0.74267578,0.48535156,1.00000000,0.77435815,0.00125215
2,7400,0.38804358,0.74267578,0.48535156,1.00000000,0.77492708,0.00116018
2,7500,0.38825372,0.74316406,0.48632812,1.00000000,0.77542961,0.00107783
2,7600,0.38847694,0.74316406,0.48632812,1.00000000,0.77594578,0.00100811
2,7700,0.38868451,0.74365234,0.48730469,1.00000000,0.77642351,0.00094554
2,7800,0.03824542,0.99902344,1.00000000,0.99804688,0.06284584,0.01364500
2,7900,0.00534903,0.99951172,1.00000000,0.99902344,0.00754169,0.00315637
2,8000,0.00321250,0.99951172,1.00000000,0.99902344,0.00314006,0.00328494
2,8100,0.00253896,0.99951172,1.00000000,0.99902344,0.00185336,0.00322456
2,8200,0.00218476,0.99951172,1.00000000,0.99902344,0.00127832,0.00309121
2,8300,0.00195504,0.99951172,1.00000000,0.99902344,0.00096159,0.00294849
2,8400,0.00178348,0.99951172,1.00000000,0.99902344,0.00076403,0.00280292
2,8500,0.00165618,0.99951172,1.00000000,0.99902344,0.00063021,0.00268215
2,8600,0.00154684,0.99951172,1.00000000,0.99902344,0.00053418,0.00255951
2,8700,0.00146114,0.99951172,1.00000000,0.99902344,0.00046211,0.00246017
2,8800,0.00138714,0.99951172,1.00000000,0.99902344,0.00040622,0.00236806
2,8900,0.00131989,0.99951172,1.00000000,0.99902344,0.00036170,0.00227808
2,9000,0.00126294,0.99951172,1.00000000,0.99902344,0.00032546,0.00220043
2,9100,0.00121150,0.99951172,1.00000000,0.99902344,0.00029544,0.00212755
2,9200,0.00116480,0.99951172,1.00000000,0.99902344,0.00027021,0.00205940
2,9300,0.00112172,0.99951172,1.00000000,0.99902344,0.00024874,0.00199470
2,9400,0.00108155,0.99951172,1.00000000,0.99902344,0.00023025,0.00193285
2,9500,0.00104660,0.99951172,1.00000000,0.99902344,0.00021416,0.00187905
2,9600,0.00101224,0.99951172,1.00000000,0.99902344,0.00020008,0.00182441
2,9700,0.00098112,0.99951172,1.00000000,0.99902344,0.00018761,0.00177462
3,0,0.68988967,0.49511719,0.50976562,0.48046875,0.68535578,0.69442356
3,100,0.68949050,0.49414062,0.51269531,0.47558594,0.68464744,0.69433373
3,200,0.68919343,0.49511719,0.51562500,0.47460938,0.68405795,0.69432878
3,300,0.68911242,0.49804688,0.51562500,0.48046875,0.68387687,0.69434798
3,400,0.68906647,0.50195312,0.51464844,0.48925781,0.68376637,0.69436657
3,500,0.68909431,0.50146484,0.51464844,0.48828125,0.68379664,0.69439214
3,600,0.68916929,0.50439453,0.51562500,0.49316406,0.68390864,0.69443017
3,700,0.68924570,0.50732422,0.51660156,0.49804688,0.68401986,0.69447160
3,800,0.68928951,0.50683594,0.51562500,0.49804688,0.68404990,0.69452906
3,900,0.68931085,0.50634766,0.51464844,0.49804688,0.68402439,0.69459724
3,1000,0.68937409,0.50732422,0.51367188,0.50097656,0.68407071,0.69467759
3,1100,0.68940783,0.50390625,0.51367188,0.49414062,0.68404353,0.69477218
3,1200,0.68939638,0.50292969,0.51367188,0.49218750,0.68390810,0.69488454
3,1300,0.68940747,0.50488281,0.51464844,0.49511719,0.68381023,0.69500476
3,1400,0.68941933,0.50488281,0.51464844,0.49511719,0.68370324,0.69513547
3,1500,0.68943560,0.50537109,0.51464844,0.49609375,0.68359983,0.69527143
3,1600,0.68943268,0.50341797,0.51464844,0.49218750,0.68345380,0.69541144
3,1700,0.68944710,0.50634766,0.51562500,0.49707031,0.68332452,0.69556975
3,1800,0.68944359,0.50585938,0.51562500,0.49609375,0.68314964,0.69573748
3,1900,0.68945098,0.50244141,0.51367188,0.49121094,0.68298864,0.69591326
3,2000,0.68943286,0.50195312,0.51367188,0.49023438,0.68279469,0.69607103
3,2100,0.68945569,0.50097656,0.51367188,0.48828125,0.68268436,0.69622701
3,2200,0.68950135,0.50000000,0.51367188,0.48632812,0.68261397,0.69638878
3,2300,0.68956351,0.50097656,0.51367188,0.48828125,0.68258792,0.69653904
3,2400,0.68966103,0.50292969,0.51367188,0.49218750,0.68262845,0.69669354
3,2500,0.68976986,0.50341797,0.51367188,0.49316406,0.68269396,0.69684589
3,2600,0.68992317,0.50244141,0.51367188,0.49121094,0.68282539,0.69702089
3,2700,0.69008172,0.50048828,0.51269531,0.48828125,0.68294895,0.69721442
3,2800,0.69022572,0.50195312,0.51269531,0.49121094,0.68303734,0.69741428
3,2900,0.69039148,0.50341797,0.51269531,0.49414062,0.68316358,0.69761932
3,3000,0.69056892,0.50292969,0.51269531,0.49316406,0.68331105,0.69782656
3,3100,0.69077218,0.50390625,0.51171875,0.49609375,0.68348783,0.69805652
3,3200,0.69091702,0.50244141,0.51171875,0.49316406,0.68354714,0.69828683
3,3300,0.69110155,0.50244141,0.51074219,0.49414062,0.68366069,0.69854230
3,3400,0.69132793,0.50390625,0.51171875,0.49609375,0.68384540,0.69881034
3,3500,0.69156647,0.50439453,0.51074219,0.49804688,0.68403745,0.69909561
