seed,total-variance,feature0-linear,feature1-xor_xor_xor
1,11.82204342,0.00083030,0.34455743
1,11.85861588,0.00082353,0.34476281
1,11.89460945,0.00081690,0.34496365
1,11.93006992,0.00081055,0.34516049
1,11.96496964,0.00080436,0.34535336
1,11.99934959,0.00079828,0.34554287
1,12.03327656,0.00079238,0.34572970
1,12.06674290,0.00078653,0.34591383
1,12.09974003,0.00078080,0.34609462
1,12.13231277,0.00077504,0.34627197
1,12.16438198,0.00076915,0.34644607
1,12.19600868,0.00076340,0.34661726
1,12.22725296,0.00075782,0.34678547
1,12.25815010,0.00075231,0.34695149
1,12.28853035,0.00074648,0.34711511
1,12.31860542,0.00074094,0.34727591
1,12.34827518,0.00073565,0.34743385
1,12.37748146,0.00073023,0.34758922
1,12.40637684,0.00072490,0.34774171
1,12.43481636,0.00071928,0.34789202
1,12.46300125,0.00071408,0.34804015
1,12.49080467,0.00070887,0.34818586
1,12.51827812,0.00070382,0.34832934
1,12.54534912,0.00069891,0.34847055
1,12.57219505,0.00069414,0.34861003
1,12.59869576,0.00068950,0.34874730
1,12.62488174,0.00068482,0.34888209
1,12.65075874,0.00068021,0.34901510
1,12.67635250,0.00067586,0.34914634
1,12.70166206,0.00067150,0.34927603
1,12.72662449,0.00066696,0.34940359
1,12.75134850,0.00066253,0.34952882
1,12.77579021,0.00065829,0.34965229
1,12.80003357,0.00065415,0.34977481
1,12.82392883,0.00064981,0.34989577
1,12.84757614,0.00064564,0.35001466
1,12.87097740,0.00064170,0.35013185
1,12.89412308,0.00063762,0.35024764
1,12.91700459,0.00063362,0.35036171
1,12.93965721,0.00062978,0.35047490
1,12.96202469,0.00062567,0.35058631
1,12.98427582,0.00062183,0.35069677
1,13.00633621,0.00061795,0.35080647
1,13.02820015,0.00061407,0.35091518
1,13.04982758,0.00061035,0.35102244
1,13.07119465,0.00060673,0.35112800
1,13.09235764,0.00060308,0.35123207
1,13.11326408,0.00059942,0.35133487
1,13.13401413,0.00059587,0.35143686
1,13.15450859,0.00059230,0.35153724
1,13.17485809,0.00058896,0.35163656
1,13.19495583,0.00058544,0.35173468
1,13.21489525,0.00058216,0.35183168
1,13.23461628,0.00057879,0.35192762
1,13.25419998,0.00057557,0.35202267
1,13.27358627,0.00057231,0.35211687
1,13.29280663,0.00056927,0.35220953
1,13.31182957,0.00056585,0.35230139
1,13.33072281,0.00056277,0.35239241
1,13.34939003,0.00055956,0.35248223
1,13.36789227,0.00055636,0.35257116
1,13.38626766,0.00055305,0.35265938
1,13.40446281,0.00054979,0.35274643
1,13.42247581,0.00054663,0.35283263
1,13.44032288,0.00054358,0.35291798
1,13.45804977,0.00054065,0.35300302
1,13.47558403,0.00053760,0.35308683
1,13.49296951,0.00053475,0.35316966
1,13.51020718,0.00053185,0.35325163
1,13.52725887,0.00052877,0.35333311
1,13.54422188,0.00052583,0.35341394
1,13.56096745,0.00052282,0.35349379
1,13.57757950,0.00051988,0.35357279
1,13.59405041,0.00051706,0.35365087
1,13.61043739,0.00051425,0.35372847
1,13.62663269,0.00051142,0.35380529
1,13.64269638,0.00050855,0.35388133
1,13.65864563,0.00050577,0.35395643
1,13.67441368,0.00050306,0.35403098
1,13.69011116,0.00050048,0.35410484
1,13.70562744,0.00049787,0.35417809
1,13.72108746,0.00049520,0.35425054
1,13.73634434,0.00049240,0.35432186
1,13.75153255,0.00048963,0.35439282
1,13.76658058,0.00048684,0.35446318
1,13.78154182,0.00048415,0.35453303
1,13.79632568,0.00048139,0.35460183
1,13.81103325,0.00047870,0.35467018
1,13.82561493,0.00047614,0.35473823
1,13.84005070,0.00047345,0.35480557
1,13.85447598,0.00047074,0.35487260
1,13.86874962,0.00046806,0.35493924
1,13.88286018,0.00046536,0.35500503
1,13.89692116,0.00046270,0.35507038
1,13.91087246,0.00046010,0.35513514
1,13.92470741,0.00045740,0.35519944
1,13.93848038,0.00045485,0.35526333
1,13.95212841,0.00045230,0.35532678
1,13.96571159,0.00044977,0.35538993
1,13.97917366,0.00044722,0.35545215
1,13.99258041,0.00044480,0.35551408
1,14.00590229,0.00044238,0.35557612
1,14.01909924,0.00043998,0.35563747
1,14.03221321,0.00043766,0.35569854
1,14.04519081,0.00043527,0.35575891
1,14.05809784,0.00043289,0.35581890
1,14.07091522,0.00043052,0.35587815
1,14.08370399,0.00042818,0.35593727
1,14.09636116,0.00042586,0.35599579
1,14.10895443,0.00042360,0.35605391
1,14.12142086,0.00042130,0.35611132
1,14.13381195,0.00041904,0.35616805
1,14.14610291,0.00041687,0.35622473
1,14.15834045,0.00041470,0.35628135
1,14.17054653,0.00041263,0.35633794
1,14.18259716,0.00041039,0.35639392
1,14.19459724,0.00040825,0.35644942
1,14.20648956,0.00040608,0.35650441
1,14.21829987,0.00040387,0.35655911
1,14.23008060,0.00040172,0.35661379
1,14.24173450,0.00039952,0.35666787
1,14.25337124,0.00039742,0.35672170
1,14.26490784,0.00039531,0.35677539
1,14.27634907,0.00039321,0.35682866
1,14.28773117,0.00039104,0.35688163
1,14.29903698,0.00038892,0.35693404
1,14.31029510,0.00038672,0.35698621
1,21.80309105,0.17147756,0.25368387
1,29.94544601,0.30478947,0.22145341
1,34.54981232,0.35345040,0.19906658
1,37.46271133,0.37707193,0.18733919
1,39.60293579,0.39170727,0.18008540
1,41.29920197,0.40191059,0.17507144
1,42.70883179,0.40959530,0.17136193
1,43.91518784,0.41567074,0.16848287
1,44.96919632,0.42063898,0.16617085
1,45.90670395,0.42482662,0.16426753
1,46.75064850,0.42843204,0.16266137
1,47.51816177,0.43157927,0.16128343
1,48.22180176,0.43435758,0.16007982
1,48.87121964,0.43683949,0.15901775
1,49.47470474,0.43907700,0.15807277
1,50.03829956,0.44111625,0.15722369
1,50.56744385,0.44297803,0.15645642
1,51.06595230,0.44468825,0.15575917
1,51.53716660,0.44626946,0.15511976
1,51.98459625,0.44773789,0.15453301
1,52.41033173,0.44910706,0.15399310
1,52.81623840,0.45038766,0.15349195
1,53.20420837,0.45159096,0.15302296
1,53.57561493,0.45272507,0.15258460
1,53.93209457,0.45379744,0.15217345
1,54.27476501,0.45481362,0.15178826
1,54.60434341,0.45577825,0.15142486
1,54.92152786,0.45669423,0.15108146
1,55.22766113,0.45756795,0.15075580
1,55.52328873,0.45840048,0.15044728
1,55.80902100,0.45919531,0.15015329
1,56.08539581,0.45995696,0.14987173
1,56.35356903,0.46068532,0.14960493
1,56.61364365,0.46138479,0.14935096
1,56.86614227,0.46205659,0.14910818
1,57.11144257,0.46270229,0.14887673
1,57.34994507,0.46332381,0.14865521
1,57.58200073,0.46392222,0.14844381
1,57.80794144,0.46449976,0.14824147
1,58.02790833,0.46505720,0.14804691
1,58.24233246,0.46559382,0.14785950
1,58.45158005,0.46611139,0.14767944
1,58.65550232,0.46661217,0.14750564
1,58.85454941,0.46709616,0.14733867
1,59.04891205,0.46756271,0.14717884
1,59.23889542,0.46801460,0.14702479
1,59.42456436,0.46845230,0.14687561
1,59.60597992,0.46887696,0.14673122
1,59.78313446,0.46928867,0.14659096
1,59.95452881,0.46968456,0.14645684
2,0.13891490,0.04518820,-0.00264040
2,0.13281918,0.04654049,-0.00275737
2,0.13008183,0.04793354,-0.00271377
2,0.12888144,0.04902398,-0.00269893
2,0.12842676,0.04992342,-0.00272325
2,0.12883303,0.05070717,-0.00277640
2,0.12957305,0.05143907,-0.00285394
2,0.13073291,0.05208175,-0.00294476
2,0.13230191,0.05276572,-0.00304628
2,0.13411653,0.05334226,-0.00312088
2,0.13597636,0.05399986,-0.00319235
2,0.13784635,0.05460329,-0.00325457
2,0.13967931,0.05511895,-0.00331021
2,0.14154969,0.05563320,-0.00335221
2,0.14355831,0.05628838,-0.00338598
2,0.14558640,0.05686329,-0.00339389
2,0.14767687,0.05755119,-0.00337701
2,0.14998509,0.05826459,-0.00335913
2,0.15230639,0.05880881,-0.00334171
2,0.15461022,0.05941629,-0.00334495
2,0.15689746,0.06022770,-0.00334126
2,0.15927248,0.06085620,-0.00333494
2,0.16161613,0.06137138,-0.00332289
2,0.16417830,0.06208228,-0.00331913
2,0.16682827,0.06261035,-0.00332491
