,neuroid_id,region,layer,split,value,pc,arr,col,hemisphere,subregion,animal,y,x,row
91,92,V1,classifier.2,0,0.20442385105613406,91,,,,,,,,
92,93,V1,classifier.2,0,-0.3778851666834476,92,,,,,,,,
93,94,V1,classifier.2,0,-0.4973187429596617,93,,,,,,,,
94,95,V1,classifier.2,0,-0.7123568616300938,94,,,,,,,,
95,96,V1,classifier.2,0,-0.16625923992051383,95,,,,,,,,
96,97,V1,classifier.2,0,-0.43392702211202533,96,,,,,,,,
97,98,V1,classifier.2,0,0.12552761487447606,97,,,,,,,,
98,99,V1,classifier.2,0,-0.08734509326570901,98,,,,,,,,
99,100,V1,classifier.2,0,-0.6236368583748071,99,,,,,,,,
100,101,V1,classifier.2,0,-0.10313032393853203,100,,,,,,,,
101,102,V1,classifier.2,0,-0.4829325039277543,101,,,,,,,,
102,1,V1,classifier.2,1,0.9251193821955404,0,,,,,,,,
103,2,V1,classifier.2,1,0.7908404470760811,1,,,,,,,,
104,3,V1,classifier.2,1,0.6813910857015992,2,,,,,,,,
105,4,V1,classifier.2,1,0.850322323877143,3,,,,,,,,
106,5,V1,classifier.2,1,0.7167662668437013,4,,,,,,,,
107,6,V1,classifier.2,1,0.2248055174676636,5,,,,,,,,
108,7,V1,classifier.2,1,0.5305230756901427,6,,,,,,,,
109,8,V1,classifier.2,1,0.7882420504546692,7,,,,,,,,
110,9,V1,classifier.2,1,0.33706327258306934,8,,,,,,,,
111,10,V1,classifier.2,1,0.4113039756760886,9,,,,,,,,
112,11,V1,classifier.2,1,0.03432567244474028,10,,,,,,,,
113,12,V1,classifier.2,1,0.283216162650872,11,,,,,,,,
114,13,V1,classifier.2,1,0.5400401845264049,12,,,,,,,,
115,14,V1,classifier.2,1,0.2544283552716564,13,,,,,,,,
116,15,V1,classifier.2,1,0.6554608358483252,14,,,,,,,,
117,16,V1,classifier.2,1,-0.1637102378095023,15,,,,,,,,
118,17,V1,classifier.2,1,-0.10698938200821549,16,,,,,,,,
119,18,V1,classifier.2,1,0.39337886265147676,17,,,,,,,,
120,19,V1,classifier.2,1,-0.018697946997208413,18,,,,,,,,
121,20,V1,classifier.2,1,-0.13966241312088937,19,,,,,,,,
122,21,V1,classifier.2,1,-0.4424770252981682,20,,,,,,,,
123,22,V1,classifier.2,1,0.19524116434209648,21,,,,,,,,
124,23,V1,classifier.2,1,0.41841382762956225,22,,,,,,,,
125,24,V1,classifier.2,1,0.06619767569608977,23,,,,,,,,
126,25,V1,classifier.2,1,-0.5417655314273481,24,,,,,,,,
127,26,V1,classifier.2,1,-0.3196181545419432,25,,,,,,,,
128,27,V1,classifier.2,1,-0.06885854884590721,26,,,,,,,,
129,28,V1,classifier.2,1,0.5722023976315667,27,,,,,,,,
130,29,V1,classifier.2,1,0.2166155939063258,28,,,,,,,,
131,30,V1,classifier.2,1,-0.03521600192838772,29,,,,,,,,
132,31,V1,classifier.2,1,0.06908277595025199,30,,,,,,,,
133,32,V1,classifier.2,1,-0.163156394769214,31,,,,,,,,
134,33,V1,classifier.2,1,0.3137373739919251,32,,,,,,,,
135,34,V1,classifier.2,1,0.23081805006404987,33,,,,,,,,
136,35,V1,classifier.2,1,-0.07831852414392734,34,,,,,,,,
137,36,V1,classifier.2,1,0.22238432594343124,35,,,,,,,,
138,37,V1,classifier.2,1,-0.1717114544399892,36,,,,,,,,
139,38,V1,classifier.2,1,0.13772535135632227,37,,,,,,,,
140,39,V1,classifier.2,1,0.3041400138927758,38,,,,,,,,
141,40,V1,classifier.2,1,0.09873459293348932,39,,,,,,,,
142,41,V1,classifier.2,1,0.32274634178411393,40,,,,,,,,
143,42,V1,classifier.2,1,-0.18065387813937248,41,,,,,,,,
144,43,V1,classifier.2,1,-0.008650087456517358,42,,,,,,,,
145,44,V1,classifier.2,1,-0.1983500863080158,43,,,,,,,,
146,45,V1,classifier.2,1,0.27154653671549106,44,,,,,,,,
147,46,V1,classifier.2,1,-0.6027315085559036,45,,,,,,,,
148,47,V1,classifier.2,1,0.14499891148809654,46,,,,,,,,
149,48,V1,classifier.2,1,-0.2561712157996922,47,,,,,,,,
150,49,V1,classifier.2,1,0.3308279553561553,48,,,,,,,,
151,50,V1,classifier.2,1,0.28789546469775257,49,,,,,,,,
152,51,V1,classifier.2,1,-0.3127226536571803,50,,,,,,,,
153,52,V1,classifier.2,1,0.008745721218305663,51,,,,,,,,
154,53,V1,classifier.2,1,0.1811557423408347,52,,,,,,,,
155,54,V1,classifier.2,1,0.02052011908914238,53,,,,,,,,
156,55,V1,classifier.2,1,-0.3450411730033762,54,,,,,,,,
157,56,V1,classifier.2,1,-0.10346449413954138,55,,,,,,,,
158,57,V1,classifier.2,1,0.3422816544354621,56,,,,,,,,
159,58,V1,classifier.2,1,-0.3613140366813992,57,,,,,,,,
160,59,V1,classifier.2,1,-0.15863199029538683,58,,,,,,,,
161,60,V1,classifier.2,1,0.03708130418938665,59,,,,,,,,
162,61,V1,classifier.2,1,-0.5532837568694833,60,,,,,,,,
163,62,V1,classifier.2,1,0.02360285210804558,61,,,,,,,,
164,63,V1,classifier.2,1,-0.30577871822206243,62,,,,,,,,
165,64,V1,classifier.2,1,0.1485964766449321,63,,,,,,,,
166,65,V1,classifier.2,1,-0.6854200531230793,64,,,,,,,,
167,66,V1,classifier.2,1,-0.16540613037297935,65,,,,,,,,
168,67,V1,classifier.2,1,-0.32896122839107106,66,,,,,,,,
169,68,V1,classifier.2,1,0.2354301889233944,67,,,,,,,,
170,69,V1,classifier.2,1,-0.10007351839517006,68,,,,,,,,
171,70,V1,classifier.2,1,-0.09171432687385217,69,,,,,,,,
172,71,V1,classifier.2,1,-0.24170694293536568,70,,,,,,,,
173,72,V1,classifier.2,1,0.04588827019573889,71,,,,,,,,
174,73,V1,classifier.2,1,-0.17339910652369467,72,,,,,,,,
175,74,V1,classifier.2,1,-0.3881007574231423,73,,,,,,,,
176,75,V1,classifier.2,1,0.10022669490992571,74,,,,,,,,
177,76,V1,classifier.2,1,-0.23127109012212466,75,,,,,,,,
178,77,V1,classifier.2,1,-0.0788796791588386,76,,,,,,,,
179,78,V1,classifier.2,1,-0.2514031517329242,77,,,,,,,,
180,79,V1,classifier.2,1,0.3807654955253485,78,,,,,,,,
181,80,V1,classifier.2,1,-0.1606179819610666,79,,,,,,,,
182,81,V1,classifier.2,1,-0.293001987476061,80,,,,,,,,
183,82,V1,classifier.2,1,-0.11118785570830853,81,,,,,,,,
184,83,V1,classifier.2,1,-0.06972968669379069,82,,,,,,,,
185,84,V1,classifier.2,1,-0.1167496960770894,83,,,,,,,,
186,85,V1,classifier.2,1,-0.009817142812314598,84,,,,,,,,
187,86,V1,classifier.2,1,0.23866126558115378,85,,,,,,,,
188,87,V1,classifier.2,1,0.11347987776714094,86,,,,,,,,
189,88,V1,classifier.2,1,-0.1988756180179083,87,,,,,,,,
190,89,V1,classifier.2,1,-0.3934787611040532,88,,,,,,,,
191,90,V1,classifier.2,1,-0.09007230549832361,89,,,,,,,,
192,91,V1,classifier.2,1,0.10970152422084915,90,,,,,,,,
