seed,total-variance,feature0-linear,feature1-xor_xor_xor
3,18.20506859,0.72653438,-0.00177993
3,18.33128548,0.72523730,-0.00176732
3,18.43747330,0.72288073,-0.00175558
3,18.53462601,0.71996402,-0.00174610
3,18.65979767,0.71654275,-0.00174097
3,18.77783585,0.71271422,-0.00174742
3,18.77028656,0.70239282,-0.00085061
3,18.34451103,0.69530532,0.00199952
3,17.62799454,0.68010949,0.00671363
3,17.68754959,0.59917960,0.04644358
3,18.82008934,0.48775364,0.13140667
3,19.92924118,0.44640691,0.17035715
3,20.69839859,0.42685992,0.19053490
3,21.26221466,0.41487383,0.20345653
3,21.70752525,0.40645265,0.21275976
4,0.13769138,0.01660538,-0.00180716
4,11.08094501,0.65447565,-0.00424788
4,18.62565422,0.69339859,-0.00386130
4,17.54885864,0.68596698,-0.00384182
4,17.44887352,0.68680008,-0.00390888
4,17.26295471,0.68406719,-0.00387816
4,17.15420723,0.68139391,-0.00383891
4,17.12542725,0.67946671,-0.00383161
4,17.10032463,0.67710298,-0.00384116
4,17.08589363,0.67596874,-0.00383357
4,17.10610008,0.67532448,-0.00381978
4,17.12777710,0.67417908,-0.00380442
4,17.15601730,0.67303575,-0.00380889
4,17.17430878,0.67199865,-0.00381307
4,17.20833969,0.67088767,-0.00381418
4,17.24115944,0.66997044,-0.00381528
4,17.27640533,0.66916275,-0.00382060
4,17.30926323,0.66840987,-0.00381967
4,17.34359169,0.66783032,-0.00381479
4,17.37356567,0.66703517,-0.00381216
4,17.41116333,0.66609280,-0.00381428
4,17.44769859,0.66457956,-0.00382664
4,17.48513985,0.66317939,-0.00382743
4,17.52450562,0.66223138,-0.00383393
4,17.56945419,0.66126778,-0.00383908
4,17.60710144,0.66028653,-0.00384939
4,17.64926910,0.65950393,-0.00385720
4,17.69579697,0.65883855,-0.00386851
4,17.73766327,0.65813669,-0.00388381
4,17.78931046,0.65766989,-0.00389558
4,17.83123398,0.65715446,-0.00391229
4,17.86910057,0.65649378,-0.00392559
4,17.91458893,0.65599733,-0.00393895
4,17.96297073,0.65577926,-0.00394939
4,17.99929619,0.65526283,-0.00396089
4,18.04907799,0.65428914,-0.00395297
4,18.09346771,0.65395673,-0.00395121
4,18.14564514,0.65395953,-0.00394646
4,18.19849968,0.65373287,-0.00393628
4,18.24312782,0.65325785,-0.00391758
4,18.29156113,0.65231669,-0.00389523
4,18.35089684,0.65165116,-0.00387160
4,18.40121841,0.65138371,-0.00385117
4,18.46353531,0.65083664,-0.00384457
4,18.53191757,0.65047748,-0.00383279
4,18.61140442,0.65034457,-0.00382480
4,18.69311333,0.64985066,-0.00383271
4,18.79359245,0.64926681,-0.00384829
4,18.89194489,0.64867448,-0.00387229
4,18.99781418,0.64794692,-0.00390087
4,19.09293175,0.64657797,-0.00392492
4,19.21080399,0.64515663,-0.00393973
4,19.31358147,0.64331476,-0.00396177
4,19.42244148,0.64128443,-0.00397417
