seed,total-variance,feature0-linear,feature1-xor_xor_xor
6,37.97179413,0.74281051,-0.00410302
6,38.58871460,0.74198706,-0.00413910
6,39.20332718,0.74145884,-0.00415935
6,39.88025284,0.74041564,-0.00421268
6,40.81894684,0.73562584,-0.00422588
6,47.13555908,0.71764568,-0.00398235
6,149.56184387,0.67038646,-0.00077189
6,778.34777832,0.66968025,0.00287617
6,1434.28454590,0.66652717,0.00639527
6,1743.53454590,0.67028335,0.00826955
6,1926.47412109,0.67297621,0.00897195
6,2055.86499023,0.67469648,0.00929371
6,2155.88330078,0.67596586,0.00946602
7,0.07685325,0.07469939,-0.00203591
7,17.65317345,0.78960037,-0.00125433
7,22.63628006,0.79070490,-0.00119690
7,25.47148514,0.79019437,-0.00118995
7,27.45723534,0.78988125,-0.00117961
7,29.05207062,0.78613848,-0.00115920
7,30.33839417,0.78677992,-0.00115993
7,31.43925476,0.78726274,-0.00115581
7,32.38285065,0.78728230,-0.00115385
7,33.22878265,0.78711059,-0.00115296
7,34.02872086,0.78734204,-0.00114684
7,34.76532745,0.78689438,-0.00113677
7,35.43180847,0.78745494,-0.00113055
7,36.04883194,0.78701696,-0.00112614
7,36.61957169,0.78690616,-0.00111986
7,37.13224792,0.78669546,-0.00111259
7,37.59258270,0.78637904,-0.00110436
7,37.99485397,0.78632940,-0.00109661
7,38.39233017,0.78830575,-0.00108588
7,38.21540070,0.79194642,-0.00100477
7,37.06610107,0.77621785,0.00462869
7,41.16743469,0.61410461,0.06381006
7,48.81937408,0.55917333,0.10494954
7,52.14457703,0.54656616,0.11742655
7,54.44050598,0.54137446,0.12391704
8,0.05428164,0.06083430,-0.00244283
8,17.11096573,0.80805089,-0.00212785
8,21.84948540,0.81547805,-0.00217908
8,24.51045418,0.81810435,-0.00220838
8,26.34226227,0.81988576,-0.00222115
8,27.76514435,0.81986331,-0.00222820
8,28.94327545,0.82082731,-0.00223393
8,29.92910004,0.82156460,-0.00225444
8,30.80208206,0.82117008,-0.00228361
8,31.61854172,0.82006823,-0.00232244
8,32.39624023,0.81987326,-0.00235005
8,33.11764145,0.81951659,-0.00234954
8,33.81106186,0.82001710,-0.00236301
8,34.47933960,0.82036075,-0.00238343
8,34.92633057,0.81823640,-0.00244672
8,35.17064667,0.80937270,-0.00243612
8,68.45035553,0.73784132,0.00002088
8,428.26312256,0.66734762,0.00349425
8,1404.58520508,0.67162690,0.00652670
8,2025.83142090,0.68195327,0.00797982
8,2367.46240234,0.68658348,0.00876379
8,2588.17675781,0.68834738,0.00923822
8,2748.47241211,0.68901748,0.00958439
8,2873.73144531,0.68929670,0.00985497
9,0.04315234,0.05934548,-0.00417902
9,17.09131622,0.73339922,-0.00138154
9,22.04966354,0.74375612,-0.00158575
9,24.80754471,0.74737001,-0.00152323
9,26.74565887,0.74824917,-0.00153184
9,28.25523567,0.74898366,-0.00152500
9,29.50597954,0.74957035,-0.00151513
9,30.61491776,0.75096686,-0.00150789
9,31.61607361,0.75155197,-0.00150975
9,32.52785873,0.75249574,-0.00152470
9,33.33024216,0.75147632,-0.00156149
9,34.08922958,0.75117843,-0.00155562
9,34.80712891,0.75128577,-0.00153439
9,35.48742676,0.75168448,-0.00150528
9,36.11695862,0.75197930,-0.00143382
9,36.71628571,0.75197021,-0.00137846
9,37.29250717,0.75139976,-0.00135971
9,37.89031219,0.75132135,-0.00134950
9,38.48287582,0.75096329,-0.00135084
9,39.05531311,0.75101799,-0.00135848
9,39.65035629,0.75070549,-0.00137240
9,40.26039886,0.75089639,-0.00138982
9,40.87031174,0.75149540,-0.00140551
9,41.48160553,0.75184168,-0.00143409
9,42.12308502,0.75216541,-0.00146496
9,42.74788666,0.75285032,-0.00149646
9,43.35497284,0.75299340,-0.00156489
9,44.02922058,0.76120963,-0.00156367
9,42.10092926,0.71740254,0.00639603
9,45.96100235,0.63847100,0.09022242
9,50.68081665,0.59717034,0.14207936
9,53.52183914,0.59253238,0.15450659
9,55.50174713,0.59097505,0.16096281
