seed,epoch,test-loss,total-acc,test-acc_feature0,test-acc_feature1,test-loss_feature0,test-loss_feature1
0,3400,0.34979951,0.75195312,1.00000000,0.50390625,0.00073908,0.69886005
0,3500,0.35006768,0.75048828,1.00000000,0.50097656,0.00074328,0.69939202
0,3600,0.35038936,0.74951172,1.00000000,0.49902344,0.00074725,0.70003146
0,3700,0.35075641,0.75146484,1.00000000,0.50292969,0.00075129,0.70076150
0,3800,0.35115868,0.74658203,1.00000000,0.49316406,0.00075120,0.70156622
0,3900,0.35158786,0.74414062,1.00000000,0.48828125,0.00075128,0.70242441
0,4000,0.35207969,0.74755859,1.00000000,0.49511719,0.00075219,0.70340723
0,4100,0.35273185,0.74658203,1.00000000,0.49316406,0.00075690,0.70470685
0,4200,0.35344431,0.74121094,1.00000000,0.48242188,0.00076290,0.70612574
0,4300,0.35424665,0.74560547,1.00000000,0.49121094,0.00076751,0.70772576
0,4400,0.35516095,0.74267578,1.00000000,0.48535156,0.00077375,0.70954812
0,4500,0.35628563,0.74316406,1.00000000,0.48632812,0.00077934,0.71179187
0,4600,0.35744902,0.74414062,1.00000000,0.48828125,0.00078530,0.71411276
0,4700,0.35882476,0.74755859,1.00000000,0.49511719,0.00078841,0.71686107
0,4800,0.36005914,0.74902344,1.00000000,0.49804688,0.00078906,0.71932924
0,4900,0.36160758,0.74853516,1.00000000,0.49707031,0.00079139,0.72242379
0,5000,0.36275503,0.75000000,1.00000000,0.50000000,0.00079315,0.72471696
0,5100,0.35989383,0.76074219,1.00000000,0.52148438,0.00081774,0.71896988
0,5200,0.34389544,0.78857422,1.00000000,0.57714844,0.00095908,0.68683183
0,5300,0.31418514,0.83886719,1.00000000,0.67773438,0.00161517,0.62675512
0,5400,0.15996718,0.95214844,1.00000000,0.90429688,0.00557122,0.31436312
0,5500,0.02344043,0.99951172,1.00000000,0.99902344,0.01006213,0.03681872
0,5600,0.01245164,1.00000000,1.00000000,1.00000000,0.01195175,0.01295154
0,5700,0.00975606,1.00000000,1.00000000,1.00000000,0.01232813,0.00718399
0,5800,0.00873171,1.00000000,1.00000000,1.00000000,0.01259487,0.00486855
0,5900,0.00826626,1.00000000,1.00000000,1.00000000,0.01288232,0.00365020
0,6000,0.00793489,1.00000000,1.00000000,1.00000000,0.01297583,0.00289394
0,6100,0.00772536,1.00000000,1.00000000,1.00000000,0.01306376,0.00238696
0,6200,0.00756634,1.00000000,1.00000000,1.00000000,0.01310903,0.00202365
0,6300,0.00743461,1.00000000,1.00000000,1.00000000,0.01311510,0.00175412
0,6400,0.00733710,1.00000000,1.00000000,1.00000000,0.01312912,0.00154507
0,6500,0.00725979,1.00000000,1.00000000,1.00000000,0.01314115,0.00137844
0,6600,0.00720763,1.00000000,1.00000000,1.00000000,0.01317189,0.00124338
0,6700,0.00720043,1.00000000,1.00000000,1.00000000,0.01326763,0.00113324
0,6800,0.00718765,1.00000000,1.00000000,1.00000000,0.01333534,0.00103995
0,6900,0.00718171,1.00000000,1.00000000,1.00000000,0.01340185,0.00096157
1,0,0.69936550,0.50000000,0.50000000,0.50000000,0.69981658,0.69891441
1,100,0.41809714,0.75000000,1.00000000,0.50000000,0.01946838,0.81672585
1,200,0.45141405,0.75000000,1.00000000,0.50000000,0.00250266,0.90032548
1,300,0.46760172,0.75000000,1.00000000,0.50000000,0.00113779,0.93406564
1,400,0.47795594,0.75000000,1.00000000,0.50000000,0.00070000,0.95521188
1,500,0.34924838,0.75195312,1.00000000,0.50390625,0.00563929,0.69285738
1,600,0.34949681,0.75048828,1.00000000,0.50097656,0.00613528,0.69285834
1,700,0.34945011,0.75097656,1.00000000,0.50195312,0.00614195,0.69275832
1,800,0.34959590,0.75292969,1.00000000,0.50585938,0.00643775,0.69275409
1,900,0.34966081,0.75000000,1.00000000,0.50000000,0.00650955,0.69281203
1,1000,0.34971142,0.74902344,1.00000000,0.49804688,0.00657992,0.69284290
1,1100,0.34977788,0.74853516,1.00000000,0.49707031,0.00671708,0.69283867
1,1200,0.34985539,0.74414062,1.00000000,0.48828125,0.00684647,0.69286424
1,1300,0.34991002,0.75048828,1.00000000,0.50097656,0.00693206,0.69288802
1,1400,0.34997195,0.75097656,1.00000000,0.50195312,0.00702705,0.69291687
1,1500,0.35003600,0.75048828,1.00000000,0.50097656,0.00712016,0.69295180
1,1600,0.35013908,0.74951172,1.00000000,0.49902344,0.00724393,0.69303417
1,1700,0.35021120,0.74951172,1.00000000,0.49902344,0.00734855,0.69307387
1,1800,0.35029674,0.75146484,1.00000000,0.50292969,0.00741552,0.69317794
1,1900,0.35035071,0.75341797,1.00000000,0.50683594,0.00744518,0.69325620
1,2000,0.35041809,0.75341797,1.00000000,0.50683594,0.00751961,0.69331652
1,2100,0.35051566,0.75195312,1.00000000,0.50390625,0.00757785,0.69345349
1,2200,0.35061556,0.74902344,1.00000000,0.49804688,0.00765380,0.69357729
1,2300,0.35066867,0.75244141,1.00000000,0.50488281,0.00768531,0.69365203
1,2400,0.35075605,0.74902344,1.00000000,0.49804688,0.00768736,0.69382477
1,2500,0.35085267,0.75146484,1.00000000,0.50292969,0.00777143,0.69393384
1,2600,0.35095668,0.74853516,1.00000000,0.49707031,0.00789485,0.69401842
1,2700,0.35108680,0.75146484,1.00000000,0.50292969,0.00797251,0.69420111
1,2800,0.35124427,0.75146484,1.00000000,0.50292969,0.00811576,0.69437277
1,2900,0.35134506,0.75000000,1.00000000,0.50000000,0.00816939,0.69452071
1,3000,0.35147613,0.74853516,1.00000000,0.49707031,0.00827420,0.69467801
1,3100,0.35162377,0.74902344,1.00000000,0.49804688,0.00835576,0.69489181
1,3200,0.35171667,0.74609375,1.00000000,0.49218750,0.00837754,0.69505584
1,3300,0.35178745,0.74609375,1.00000000,0.49218750,0.00828018,0.69529474
1,3400,0.35189116,0.74609375,1.00000000,0.49218750,0.00831654,0.69546580
1,3500,0.35206223,0.74658203,1.00000000,0.49316406,0.00845556,0.69566894
1,3600,0.35222691,0.74804688,1.00000000,0.49609375,0.00859999,0.69585383
1,3700,0.35237461,0.74853516,1.00000000,0.49707031,0.00865908,0.69609022
1,3800,0.35252512,0.74511719,1.00000000,0.49023438,0.00874093,0.69630927
1,3900,0.35263854,0.74658203,1.00000000,0.49316406,0.00870522,0.69657189
1,4000,0.35269436,0.74414062,1.00000000,0.48828125,0.00850873,0.69688004
1,4100,0.35276544,0.74316406,1.00000000,0.48632812,0.00831060,0.69722033
1,4200,0.35293096,0.74218750,1.00000000,0.48437500,0.00825610,0.69760579
1,4300,0.35307208,0.74414062,1.00000000,0.48828125,0.00810390,0.69804025
1,4400,0.35326636,0.74658203,1.00000000,0.49316406,0.00794078,0.69859201
1,4500,0.35359842,0.74169922,1.00000000,0.48339844,0.00803086,0.69916600
1,4600,0.35393813,0.74267578,1.00000000,0.48535156,0.00802409,0.69985223
1,4700,0.35436627,0.74169922,1.00000000,0.48339844,0.00797833,0.70075423
1,4800,0.35498294,0.73974609,1.00000000,0.47949219,0.00809968,0.70186627
1,4900,0.35566968,0.74072266,1.00000000,0.48144531,0.00824306,0.70309627
1,5000,0.35652393,0.74121094,1.00000000,0.48242188,0.00828410,0.70476377
1,5100,0.35731140,0.74511719,1.00000000,0.49023438,0.00838987,0.70623291
1,5200,0.35833633,0.74853516,1.00000000,0.49707031,0.00848771,0.70818496
1,5300,0.35947764,0.74658203,1.00000000,0.49316406,0.00842555,0.71052969
1,5400,0.36074632,0.74707031,1.00000000,0.49414062,0.00846370,0.71302897
1,5500,0.36210716,0.74853516,1.00000000,0.49707031,0.00852292,0.71569139
1,5600,0.36364686,0.74658203,1.00000000,0.49316406,0.00846370,0.71883011
1,5700,0.36525911,0.74609375,1.00000000,0.49218750,0.00847949,0.72203875
1,5800,0.36680597,0.74853516,1.00000000,0.49707031,0.00851829,0.72509360
1,5900,0.36847383,0.75097656,1.00000000,0.50195312,0.00847420,0.72847342
1,6000,0.37033281,0.74853516,1.00000000,0.49707031,0.00841984,0.73224580
1,6100,0.37131852,0.75732422,1.00000000,0.51464844,0.00863677,0.73400027
1,6200,0.36723471,0.77050781,1.00000000,0.54101562,0.00882778,0.72564167
1,6300,0.35151628,0.79296875,1.00000000,0.58593750,0.00998476,0.69304782
1,6400,0.28589210,0.87109375,1.00000000,0.74218750,0.01314788,0.55863631
1,6500,0.06353156,0.99267578,1.00000000,0.98535156,0.00708276,0.11998037
1,6600,0.01450426,1.00000000,1.00000000,1.00000000,0.00353534,0.02547318
1,6700,0.00691805,1.00000000,1.00000000,1.00000000,0.00236381,0.01147230
1,6800,0.00461854,1.00000000,1.00000000,1.00000000,0.00214168,0.00709539
1,6900,0.00349860,1.00000000,1.00000000,1.00000000,0.00200431,0.00499289
1,7000,0.00283415,1.00000000,1.00000000,1.00000000,0.00188067,0.00378764
1,7100,0.00239890,1.00000000,1.00000000,1.00000000,0.00177479,0.00302302
1,7200,0.00209491,1.00000000,1.00000000,1.00000000,0.00169317,0.00249665
1,7300,0.00187197,1.00000000,1.00000000,1.00000000,0.00162808,0.00211586
1,7400,0.00170140,1.00000000,1.00000000,1.00000000,0.00157221,0.00183059
1,7500,0.00156530,1.00000000,1.00000000,1.00000000,0.00152158,0.00160902
1,7600,0.00145561,1.00000000,1.00000000,1.00000000,0.00147869,0.00143253
1,7700,0.00136589,1.00000000,1.00000000,1.00000000,0.00144273,0.00128904
1,7800,0.00129061,1.00000000,1.00000000,1.00000000,0.00141106,0.00117016
1,7900,0.00122640,1.00000000,1.00000000,1.00000000,0.00138259,0.00107022
1,8000,0.00117093,1.00000000,1.00000000,1.00000000,0.00135672,0.00098514
2,0,0.69623935,0.48193359,0.48437500,0.47949219,0.69790304,0.69457555
2,100,0.38059014,0.75000000,1.00000000,0.50000000,0.01023762,0.75094259
2,200,0.38950586,0.75000000,1.00000000,0.50000000,0.00216607,0.77684575
2,300,0.39512798,0.75000000,1.00000000,0.50000000,0.00107296,0.78918302
2,400,0.39900112,0.75000000,1.00000000,0.50000000,0.00068280,0.79731941
2,500,0.34684068,0.75634766,1.00000000,0.51269531,0.00074747,0.69293386
2,600,0.34697017,0.75390625,1.00000000,0.50781250,0.00074857,0.69319177
2,700,0.34706140,0.75732422,1.00000000,0.51464844,0.00075135,0.69337142
2,800,0.34712955,0.75341797,1.00000000,0.50683594,0.00075073,0.69350839
2,900,0.34716171,0.74853516,1.00000000,0.49707031,0.00074825,0.69357526
2,1000,0.34717339,0.75048828,1.00000000,0.50097656,0.00074999,0.69359684
2,1100,0.34722054,0.74462891,1.00000000,0.48925781,0.00075011,0.69369102
2,1200,0.34725225,0.74609375,1.00000000,0.49218750,0.00074719,0.69375730
2,1300,0.34728092,0.74414062,1.00000000,0.48828125,0.00074482,0.69381702
2,1400,0.34732044,0.74121094,1.00000000,0.48242188,0.00074255,0.69389832
2,1500,0.34735662,0.74169922,1.00000000,0.48339844,0.00073886,0.69397432
2,1600,0.34738928,0.74365234,1.00000000,0.48730469,0.00073499,0.69404364
2,1700,0.34746498,0.74072266,1.00000000,0.48144531,0.00073093,0.69419909
2,1800,0.34746510,0.74218750,1.00000000,0.48437500,0.00072886,0.69420129
2,1900,0.34751803,0.74218750,1.00000000,0.48437500,0.00072847,0.69430768
2,2000,0.34755009,0.74267578,1.00000000,0.48535156,0.00072349,0.69437671
2,2100,0.34758702,0.74169922,1.00000000,0.48339844,0.00071677,0.69445723
2,2200,0.34758714,0.74414062,1.00000000,0.48828125,0.00071068,0.69446355
2,2300,0.34762719,0.74072266,1.00000000,0.48144531,0.00070420,0.69455022
2,2400,0.34763521,0.74755859,1.00000000,0.49511719,0.00069506,0.69457543
2,2500,0.34768194,0.74560547,1.00000000,0.49121094,0.00068680,0.69467711
2,2600,0.34769356,0.74511719,1.00000000,0.49023438,0.00067994,0.69470716
2,2700,0.34770560,0.74511719,1.00000000,0.49023438,0.00067412,0.69473708
2,2800,0.34772649,0.74414062,1.00000000,0.48828125,0.00066705,0.69478601
2,2900,0.34771496,0.74707031,1.00000000,0.49414062,0.00065989,0.69477010
2,3000,0.34773755,0.74462891,1.00000000,0.48925781,0.00065109,0.69482398
2,3100,0.34775746,0.74658203,1.00000000,0.49316406,0.00064348,0.69487143
2,3200,0.34776226,0.74804688,1.00000000,0.49609375,0.00063618,0.69488829
2,3300,0.34775597,0.75048828,1.00000000,0.50097656,0.00062794,0.69488394
2,3400,0.34779528,0.75634766,1.00000000,0.51269531,0.00062035,0.69497025
2,3500,0.34778029,0.74853516,1.00000000,0.49707031,0.00061054,0.69495010
2,3600,0.34783548,0.75048828,1.00000000,0.50097656,0.00060123,0.69506973
2,3700,0.34790075,0.74902344,1.00000000,0.49804688,0.00059112,0.69521040
2,3800,0.34798050,0.75048828,1.00000000,0.50097656,0.00058079,0.69538015
2,3900,0.34806281,0.75390625,1.00000000,0.50781250,0.00057154,0.69555408
2,4000,0.34812948,0.75000000,1.00000000,0.50000000,0.00055985,0.69569910
2,4100,0.34833428,0.75439453,1.00000000,0.50878906,0.00054903,0.69611955
2,4200,0.34848350,0.75146484,1.00000000,0.50292969,0.00053713,0.69642979
2,4300,0.34871721,0.75390625,1.00000000,0.50781250,0.00052677,0.69690764
2,4400,0.34909326,0.74707031,1.00000000,0.49414062,0.00051368,0.69767284
2,4500,0.34953207,0.75488281,1.00000000,0.50976562,0.00050282,0.69856131
2,4600,0.35017163,0.75537109,1.00000000,0.51074219,0.00048988,0.69985342
2,4700,0.35096198,0.75488281,1.00000000,0.50976562,0.00047631,0.70144767
2,4800,0.35182822,0.75585938,1.00000000,0.51171875,0.00046316,0.70319331
2,4900,0.35285819,0.75390625,1.00000000,0.50781250,0.00045170,0.70526469
2,5000,0.35417426,0.75000000,1.00000000,0.50000000,0.00043816,0.70791042
2,5100,0.35575780,0.74951172,1.00000000,0.49902344,0.00042475,0.71109092
2,5200,0.35738617,0.74853516,1.00000000,0.49707031,0.00040946,0.71436286
2,5300,0.35950923,0.75146484,1.00000000,0.50292969,0.00039459,0.71862388
2,5400,0.36145443,0.74511719,1.00000000,0.49023438,0.00037847,0.72253048
2,5500,0.36403227,0.74316406,1.00000000,0.48632812,0.00036413,0.72770041
2,5600,0.36685044,0.74462891,1.00000000,0.48925781,0.00035429,0.73334658
2,5700,0.36981922,0.74560547,1.00000000,0.49121094,0.00033991,0.73929852
2,5800,0.37244835,0.74267578,1.00000000,0.48535156,0.00032580,0.74457085
2,5900,0.37575555,0.74560547,1.00000000,0.49121094,0.00031114,0.75120002
2,6000,0.37944472,0.74609375,1.00000000,0.49218750,0.00029841,0.75859106
2,6100,0.38314956,0.74658203,1.00000000,0.49316406,0.00028833,0.76601076
2,6200,0.38835406,0.74462891,1.00000000,0.48925781,0.00027539,0.77643269
2,6300,0.39324385,0.74755859,1.00000000,0.49511719,0.00026106,0.78622669
2,6400,0.39804131,0.75000000,1.00000000,0.50000000,0.00025498,0.79582763
2,6500,0.40448382,0.75097656,1.00000000,0.50195312,0.00024544,0.80872214
2,6600,0.41160887,0.74511719,1.00000000,0.49023438,0.00024324,0.82297444
2,6700,0.41965947,0.74902344,1.00000000,0.49804688,0.00023844,0.83908051
2,6800,0.42939478,0.74609375,1.00000000,0.49218750,0.00024238,0.85854721
2,6900,0.43410641,0.74462891,1.00000000,0.48925781,0.00024974,0.86796302
2,7000,0.44209206,0.74902344,1.00000000,0.49804688,0.00027302,0.88391113
2,7100,0.43168724,0.75732422,1.00000000,0.51464844,0.00031325,0.86306119
2,7200,0.39535993,0.79101562,1.00000000,0.58203125,0.00038728,0.79033262
2,7300,0.24903968,0.88964844,1.00000000,0.77929688,0.00058238,0.49749696
2,7400,0.07776760,0.97314453,1.00000000,0.94628906,0.00125666,0.15427853
2,7500,0.03445471,0.98828125,1.00000000,0.97656250,0.00248503,0.06642438
2,7600,0.02182052,0.99365234,1.00000000,0.98730469,0.00304741,0.04059362
2,7700,0.01619411,0.99609375,1.00000000,0.99218750,0.00321840,0.02916982
2,7800,0.01303798,0.99853516,1.00000000,0.99707031,0.00328250,0.02279346
2,7900,0.01105584,0.99853516,1.00000000,0.99707031,0.00325976,0.01885192
2,8000,0.00963506,0.99853516,1.00000000,0.99707031,0.00322732,0.01604280
2,8100,0.00863066,0.99853516,1.00000000,0.99707031,0.00320894,0.01405239
2,8200,0.00783643,0.99853516,1.00000000,0.99707031,0.00318244,0.01249043
2,8300,0.00722883,0.99853516,1.00000000,0.99707031,0.00315684,0.01130082
2,8400,0.00673936,0.99853516,1.00000000,0.99707031,0.00313307,0.01034564
2,8500,0.00635264,0.99902344,1.00000000,0.99804688,0.00311248,0.00959281
2,8600,0.00602380,0.99902344,1.00000000,0.99804688,0.00309371,0.00895388
2,8700,0.00573896,0.99902344,1.00000000,0.99804688,0.00306861,0.00840931
2,8800,0.00550438,0.99902344,1.00000000,0.99804688,0.00304489,0.00796387
2,8900,0.00528943,0.99902344,1.00000000,0.99804688,0.00302655,0.00755230
2,9000,0.00511003,0.99902344,1.00000000,0.99804688,0.00301381,0.00720625
2,9100,0.00494632,0.99902344,1.00000000,0.99804688,0.00300246,0.00689019
2,9200,0.00480626,0.99902344,1.00000000,0.99804688,0.00299217,0.00662036
2,9300,0.00467258,0.99902344,1.00000000,0.99804688,0.00298407,0.00636108
2,9400,0.00455336,0.99902344,1.00000000,0.99804688,0.00297649,0.00613023
2,9500,0.00444582,0.99902344,1.00000000,0.99804688,0.00297318,0.00591846
2,9600,0.00434768,0.99902344,1.00000000,0.99804688,0.00297024,0.00572512
2,9700,0.00425708,0.99902344,1.00000000,0.99804688,0.00296692,0.00554725
2,9800,0.00417763,0.99902344,1.00000000,0.99804688,0.00296408,0.00539118
2,9900,0.00410483,0.99902344,1.00000000,0.99804688,0.00296027,0.00524938
2,10000,0.00403669,0.99902344,1.00000000,0.99804688,0.00295656,0.00511683
2,10100,0.00397886,0.99902344,1.00000000,0.99804688,0.00295449,0.00500322
2,10200,0.00391683,0.99902344,1.00000000,0.99804688,0.00295168,0.00488199
2,10300,0.00386075,0.99902344,1.00000000,0.99804688,0.00294876,0.00477274
2,10400,0.00381220,0.99902344,1.00000000,0.99804688,0.00294766,0.00467674
2,10500,0.00376847,0.99902344,1.00000000,0.99804688,0.00294831,0.00458862
2,10600,0.00371858,0.99902344,1.00000000,0.99804688,0.00294830,0.00448886
2,10700,0.00368108,0.99902344,1.00000000,0.99804688,0.00294878,0.00441337
2,10800,0.00364094,0.99902344,1.00000000,0.99804688,0.00295019,0.00433169
2,10900,0.00360595,0.99902344,1.00000000,0.99804688,0.00295052,0.00426138
2,11000,0.00357118,0.99902344,1.00000000,0.99804688,0.00294980,0.00419257
2,11100,0.00353694,0.99902344,1.00000000,0.99804688,0.00294875,0.00412513
2,11200,0.00350089,0.99902344,1.00000000,0.99804688,0.00294779,0.00405400
2,11300,0.00347232,0.99902344,1.00000000,0.99804688,0.00294683,0.00399781
2,11400,0.00344215,0.99902344,1.00000000,0.99804688,0.00294508,0.00393922
2,11500,0.00341089,0.99902344,1.00000000,0.99804688,0.00294351,0.00387826
2,11600,0.00338395,0.99902344,1.00000000,0.99804688,0.00294329,0.00382460
2,11700,0.00335681,0.99902344,1.00000000,0.99804688,0.00294283,0.00377079
2,11800,0.00333051,0.99902344,1.00000000,0.99804688,0.00294248,0.00371854
2,11900,0.00330508,0.99902344,1.00000000,0.99804688,0.00294258,0.00366758
2,12000,0.00328213,0.99902344,1.00000000,0.99804688,0.00294374,0.00362052
2,12100,0.00325904,0.99902344,1.00000000,0.99804688,0.00294541,0.00357268
2,12200,0.00323685,0.99902344,1.00000000,0.99804688,0.00294705,0.00352666
2,12300,0.00321721,0.99902344,1.00000000,0.99804688,0.00294906,0.00348537
2,12400,0.00319940,0.99902344,1.00000000,0.99804688,0.00295202,0.00344678
2,12500,0.00318176,0.99902344,1.00000000,0.99804688,0.00295513,0.00340838
2,12600,0.00316579,0.99902344,1.00000000,0.99804688,0.00295801,0.00337358
2,12700,0.00314810,0.99902344,1.00000000,0.99804688,0.00296071,0.00333550
2,12800,0.00313288,0.99902344,1.00000000,0.99804688,0.00296337,0.00330240
2,12900,0.00311723,0.99902344,1.00000000,0.99804688,0.00296608,0.00326839
2,13000,0.00310279,0.99902344,1.00000000,0.99804688,0.00296879,0.00323680
2,13100,0.00308744,0.99902344,1.00000000,0.99804688,0.00297100,0.00320388
2,13200,0.00307399,0.99902344,1.00000000,0.99804688,0.00297345,0.00317452
2,13300,0.00306085,0.99902344,1.00000000,0.99804688,0.00297584,0.00314586
2,13400,0.00304816,0.99951172,1.00000000,0.99902344,0.00297818,0.00311814
2,13500,0.00303483,0.99951172,1.00000000,0.99902344,0.00298042,0.00308924
2,13600,0.00302282,0.99951172,1.00000000,0.99902344,0.00298234,0.00306330
2,13700,0.00301118,0.99951172,1.00000000,0.99902344,0.00298407,0.00303830
2,13800,0.00299836,0.99951172,1.00000000,0.99902344,0.00298533,0.00301138
2,13900,0.00298618,0.99951172,1.00000000,0.99902344,0.00298650,0.00298587
2,14000,0.00297589,0.99951172,1.00000000,0.99902344,0.00298770,0.00296408
2,14100,0.00296498,0.99951172,1.00000000,0.99902344,0.00298851,0.00294145
2,14200,0.00295343,0.99951172,1.00000000,0.99902344,0.00298918,0.00291769
2,14300,0.00294460,0.99951172,1.00000000,0.99902344,0.00298961,0.00289958
2,14400,0.00293382,0.99951172,1.00000000,0.99902344,0.00298981,0.00287783
2,14500,0.00292398,0.99951172,1.00000000,0.99902344,0.00299016,0.00285781
2,14600,0.00291369,0.99951172,1.00000000,0.99902344,0.00299042,0.00283697
2,14700,0.00290458,0.99951172,1.00000000,0.99902344,0.00299044,0.00281873
2,14800,0.00289410,0.99951172,1.00000000,0.99902344,0.00299035,0.00279785
2,14900,0.00288538,0.99951172,1.00000000,0.99902344,0.00299047,0.00278028
2,15000,0.00287683,0.99951172,1.00000000,0.99902344,0.00299109,0.00276256
2,15100,0.00286884,0.99951172,1.00000000,0.99902344,0.00299209,0.00274559
2,15200,0.00286157,0.99951172,1.00000000,0.99902344,0.00299335,0.00272978
2,15300,0.00285368,0.99951172,1.00000000,0.99902344,0.00299477,0.00271259
2,15400,0.00284589,0.99951172,1.00000000,0.99902344,0.00299615,0.00269562
2,15500,0.00283822,0.99951172,1.00000000,0.99902344,0.00299725,0.00267920
2,15600,0.00283098,0.99951172,1.00000000,0.99902344,0.00299815,0.00266382
2,15700,0.00282372,0.99951172,1.00000000,0.99902344,0.00299883,0.00264861
2,15800,0.00281658,0.99951172,1.00000000,0.99902344,0.00299952,0.00263364
2,15900,0.00280958,0.99951172,1.00000000,0.99902344,0.00299998,0.00261918
2,16000,0.00280136,0.99951172,1.00000000,0.99902344,0.00300021,0.00260251
2,16100,0.00279419,0.99951172,1.00000000,0.99902344,0.00300049,0.00258790
2,16200,0.00278785,0.99951172,1.00000000,0.99902344,0.00300090,0.00257480
2,16300,0.00278108,0.99951172,1.00000000,0.99902344,0.00300127,0.00256088
2,16400,0.00277484,0.99951172,1.00000000,0.99902344,0.00300181,0.00254788
2,16500,0.00276902,0.99951172,1.00000000,0.99902344,0.00300249,0.00253555
2,16600,0.00276237,0.99951172,1.00000000,0.99902344,0.00300332,0.00252142
2,16700,0.00275693,0.99951172,1.00000000,0.99902344,0.00300440,0.00250946
2,16800,0.00275202,0.99951172,1.00000000,0.99902344,0.00300547,0.00249858
2,16900,0.00274612,0.99951172,1.00000000,0.99902344,0.00300651,0.00248573
2,17000,0.00274110,0.99951172,1.00000000,0.99902344,0.00300743,0.00247476
2,17100,0.00273565,0.99951172,1.00000000,0.99902344,0.00300817,0.00246313
2,17200,0.00272932,0.99951172,1.00000000,0.99902344,0.00300884,0.00244981
2,17300,0.00272397,0.99951172,1.00000000,0.99902344,0.00300909,0.00243884
2,17400,0.00271827,0.99951172,1.00000000,0.99902344,0.00300953,0.00242701
2,17500,0.00271303,0.99951172,1.00000000,0.99902344,0.00300992,0.00241614
2,17600,0.00270710,0.99951172,1.00000000,0.99902344,0.00301014,0.00240406
2,17700,0.00270142,0.99951172,1.00000000,0.99902344,0.00301027,0.00239257
2,17800,0.00269583,0.99951172,1.00000000,0.99902344,0.00301035,0.00238131
2,17900,0.00269046,0.99951172,1.00000000,0.99902344,0.00301039,0.00237054
2,18000,0.00268502,0.99951172,1.00000000,0.99902344,0.00301042,0.00235962
2,18100,0.00268018,0.99951172,1.00000000,0.99902344,0.00301050,0.00234985
2,18200,0.00267529,0.99951172,1.00000000,0.99902344,0.00301047,0.00234011
2,18300,0.00267004,0.99951172,1.00000000,0.99902344,0.00301027,0.00232980
2,18400,0.00266468,0.99951172,1.00000000,0.99902344,0.00300963,0.00231973
2,18500,0.00265936,0.99951172,1.00000000,0.99902344,0.00300895,0.00230978
2,18600,0.00265378,0.99951172,1.00000000,0.99902344,0.00300818,0.00229938
2,18700,0.00264930,0.99951172,1.00000000,0.99902344,0.00300748,0.00229113
