seed,epoch,test-loss,total-acc,test-acc_feature1,test-loss_feature1
4,18100,0.00540386,0.99902344,0.99902344,0.00540386
4,18200,0.00537129,0.99902344,0.99902344,0.00537129
4,18300,0.00533825,0.99902344,0.99902344,0.00533825
4,18400,0.00530734,0.99902344,0.99902344,0.00530734
4,18500,0.00527574,0.99902344,0.99902344,0.00527574
4,18600,0.00524465,0.99902344,0.99902344,0.00524465
4,18700,0.00521274,0.99902344,0.99902344,0.00521274
4,18800,0.00518318,0.99902344,0.99902344,0.00518318
4,18900,0.00515278,0.99902344,0.99902344,0.00515278
4,19000,0.00512481,0.99902344,0.99902344,0.00512481
4,19100,0.00509512,0.99902344,0.99902344,0.00509512
4,19200,0.00506742,0.99902344,0.99902344,0.00506742
4,19300,0.00504036,0.99902344,0.99902344,0.00504036
4,19400,0.00501474,0.99902344,0.99902344,0.00501474
4,19500,0.00498884,0.99902344,0.99902344,0.00498884
4,19600,0.00496148,0.99902344,0.99902344,0.00496148
4,19700,0.00493579,0.99902344,0.99902344,0.00493579
4,19800,0.00490964,0.99902344,0.99902344,0.00490964
4,19900,0.00488452,0.99902344,0.99902344,0.00488452
4,20000,0.00485993,0.99902344,0.99902344,0.00485993
4,20100,0.00483497,0.99902344,0.99902344,0.00483497
4,20200,0.00481016,0.99902344,0.99902344,0.00481016
4,20300,0.00478628,0.99902344,0.99902344,0.00478628
4,20400,0.00476304,0.99902344,0.99902344,0.00476304
4,20500,0.00473811,0.99902344,0.99902344,0.00473811
4,20600,0.00471461,0.99902344,0.99902344,0.00471461
4,20700,0.00469281,0.99902344,0.99902344,0.00469281
4,20800,0.00466932,0.99902344,0.99902344,0.00466932
4,20900,0.00464665,0.99902344,0.99902344,0.00464665
4,21000,0.00462378,0.99902344,0.99902344,0.00462378
4,21100,0.00460283,0.99902344,0.99902344,0.00460283
4,21200,0.00458083,0.99902344,0.99902344,0.00458083
4,21300,0.00456021,0.99902344,0.99902344,0.00456021
4,21400,0.00453957,0.99902344,0.99902344,0.00453957
4,21500,0.00451798,0.99902344,0.99902344,0.00451798
4,21600,0.00449846,0.99902344,0.99902344,0.00449846
4,21700,0.00447812,0.99902344,0.99902344,0.00447812
4,21800,0.00445672,0.99902344,0.99902344,0.00445672
4,21900,0.00443750,0.99902344,0.99902344,0.00443750
4,22000,0.00441729,0.99902344,0.99902344,0.00441729
4,22100,0.00439783,0.99902344,0.99902344,0.00439783
4,22200,0.00437991,0.99902344,0.99902344,0.00437991
4,22300,0.00436151,0.99902344,0.99902344,0.00436151
4,22400,0.00434282,0.99902344,0.99902344,0.00434282
4,22500,0.00432518,0.99902344,0.99902344,0.00432518
4,22600,0.00430749,0.99902344,0.99902344,0.00430749
4,22700,0.00429148,0.99902344,0.99902344,0.00429148
4,22800,0.00427242,0.99902344,0.99902344,0.00427242
4,22900,0.00425546,0.99902344,0.99902344,0.00425546
4,23000,0.00423829,0.99902344,0.99902344,0.00423829
4,23100,0.00422141,0.99902344,0.99902344,0.00422141
4,23200,0.00420362,0.99902344,0.99902344,0.00420362
4,23300,0.00418584,0.99902344,0.99902344,0.00418584
4,23400,0.00416947,0.99902344,0.99902344,0.00416947
4,23500,0.00415267,0.99902344,0.99902344,0.00415267
4,23600,0.00413612,0.99902344,0.99902344,0.00413612
4,23700,0.00412054,0.99902344,0.99902344,0.00412054
4,23800,0.00410417,0.99902344,0.99902344,0.00410417
4,23900,0.00408809,0.99902344,0.99902344,0.00408809
4,24000,0.00407237,0.99902344,0.99902344,0.00407237
4,24100,0.00405655,0.99902344,0.99902344,0.00405655
4,24200,0.00404132,0.99902344,0.99902344,0.00404132
4,24300,0.00402604,0.99902344,0.99902344,0.00402604
4,24400,0.00401255,0.99902344,0.99902344,0.00401255
4,24500,0.00399718,0.99902344,0.99902344,0.00399718
4,24600,0.00398274,0.99902344,0.99902344,0.00398274
4,24700,0.00396891,0.99902344,0.99902344,0.00396891
4,24800,0.00395367,0.99902344,0.99902344,0.00395367
4,24900,0.00393923,0.99902344,0.99902344,0.00393923
4,25000,0.00392583,0.99902344,0.99902344,0.00392583
4,25100,0.00391176,0.99902344,0.99902344,0.00391176
4,25200,0.00389823,0.99902344,0.99902344,0.00389823
4,25300,0.00388467,0.99902344,0.99902344,0.00388467
4,25400,0.00387151,0.99902344,0.99902344,0.00387151
4,25500,0.00385810,0.99902344,0.99902344,0.00385810
4,25600,0.00384518,0.99902344,0.99902344,0.00384518
4,25700,0.00383111,0.99902344,0.99902344,0.00383111
4,25800,0.00381754,0.99902344,0.99902344,0.00381754
4,25900,0.00380476,0.99902344,0.99902344,0.00380476
4,26000,0.00379149,0.99902344,0.99902344,0.00379149
4,26100,0.00377882,0.99902344,0.99902344,0.00377882
4,26200,0.00376554,0.99902344,0.99902344,0.00376554
4,26300,0.00375342,0.99902344,0.99902344,0.00375342
4,26400,0.00374076,0.99902344,0.99902344,0.00374076
4,26500,0.00372808,0.99902344,0.99902344,0.00372808
4,26600,0.00371608,0.99902344,0.99902344,0.00371608
4,26700,0.00370453,0.99902344,0.99902344,0.00370453
4,26800,0.00369262,0.99902344,0.99902344,0.00369262
4,26900,0.00368029,0.99902344,0.99902344,0.00368029
4,27000,0.00366871,0.99902344,0.99902344,0.00366871
4,27100,0.00365732,0.99902344,0.99902344,0.00365732
4,27200,0.00364475,0.99902344,0.99902344,0.00364475
4,27300,0.00363304,0.99902344,0.99902344,0.00363304
4,27400,0.00362219,0.99902344,0.99902344,0.00362219
4,27500,0.00360993,0.99902344,0.99902344,0.00360993
4,27600,0.00359934,0.99902344,0.99902344,0.00359934
4,27700,0.00358856,0.99902344,0.99902344,0.00358856
4,27800,0.00357683,0.99902344,0.99902344,0.00357683
4,27900,0.00356624,0.99902344,0.99902344,0.00356624
4,28000,0.00355525,0.99902344,0.99902344,0.00355525
4,28100,0.00354475,0.99902344,0.99902344,0.00354475
4,28200,0.00353482,0.99902344,0.99902344,0.00353482
4,28300,0.00352392,0.99902344,0.99902344,0.00352392
4,28400,0.00351409,0.99902344,0.99902344,0.00351409
4,28500,0.00350368,0.99902344,0.99902344,0.00350368
4,28600,0.00349378,0.99902344,0.99902344,0.00349378
4,28700,0.00348327,0.99902344,0.99902344,0.00348327
4,28800,0.00347391,0.99902344,0.99902344,0.00347391
4,28900,0.00346453,0.99902344,0.99902344,0.00346453
4,29000,0.00345484,0.99902344,0.99902344,0.00345484
4,29100,0.00344415,0.99902344,0.99902344,0.00344415
4,29200,0.00343505,0.99902344,0.99902344,0.00343505
4,29300,0.00342541,0.99902344,0.99902344,0.00342541
4,29400,0.00341578,0.99902344,0.99902344,0.00341578
4,29500,0.00340681,0.99902344,0.99902344,0.00340681
4,29600,0.00339732,0.99902344,0.99902344,0.00339732
4,29700,0.00338877,0.99902344,0.99902344,0.00338877
4,29800,0.00337938,0.99902344,0.99902344,0.00337938
4,29900,0.00337071,0.99902344,0.99902344,0.00337071
4,30000,0.00336281,0.99902344,0.99902344,0.00336281
4,30100,0.00335295,0.99902344,0.99902344,0.00335295
4,30200,0.00334449,0.99902344,0.99902344,0.00334449
4,30300,0.00333583,0.99902344,0.99902344,0.00333583
4,30400,0.00332699,0.99902344,0.99902344,0.00332699
4,30500,0.00331825,0.99902344,0.99902344,0.00331825
4,30600,0.00330982,0.99902344,0.99902344,0.00330982
4,30700,0.00330196,0.99902344,0.99902344,0.00330196
4,30800,0.00329291,0.99902344,0.99902344,0.00329291
4,30900,0.00328446,0.99902344,0.99902344,0.00328446
4,31000,0.00327623,0.99902344,0.99902344,0.00327623
4,31100,0.00326860,0.99902344,0.99902344,0.00326860
4,31200,0.00326039,0.99902344,0.99902344,0.00326039
4,31300,0.00325219,0.99902344,0.99902344,0.00325219
4,31400,0.00324405,0.99902344,0.99902344,0.00324405
4,31500,0.00323584,0.99902344,0.99902344,0.00323584
4,31600,0.00322784,0.99902344,0.99902344,0.00322784
4,31700,0.00322039,0.99902344,0.99902344,0.00322039
4,31800,0.00321241,0.99902344,0.99902344,0.00321241
4,31900,0.00320512,0.99902344,0.99902344,0.00320512
4,32000,0.00319708,0.99902344,0.99902344,0.00319708
4,32100,0.00318990,0.99902344,0.99902344,0.00318990
4,32200,0.00318225,0.99902344,0.99902344,0.00318225
4,32300,0.00317481,0.99902344,0.99902344,0.00317481
4,32400,0.00316694,0.99902344,0.99902344,0.00316694
4,32500,0.00315951,0.99902344,0.99902344,0.00315951
4,32600,0.00315225,0.99902344,0.99902344,0.00315225
4,32700,0.00314479,0.99902344,0.99902344,0.00314479
4,32800,0.00313730,0.99902344,0.99902344,0.00313730
4,32900,0.00312949,0.99902344,0.99902344,0.00312949
4,33000,0.00312236,0.99902344,0.99902344,0.00312236
4,33100,0.00311478,0.99902344,0.99902344,0.00311478
4,33200,0.00310767,0.99902344,0.99902344,0.00310767
4,33300,0.00310056,0.99902344,0.99902344,0.00310056
4,33400,0.00309355,0.99902344,0.99902344,0.00309355
4,33500,0.00308632,0.99902344,0.99902344,0.00308632
4,33600,0.00307965,0.99902344,0.99902344,0.00307965
4,33700,0.00307208,0.99902344,0.99902344,0.00307208
4,33800,0.00306543,0.99902344,0.99902344,0.00306543
4,33900,0.00305807,0.99902344,0.99902344,0.00305807
4,34000,0.00305094,0.99902344,0.99902344,0.00305094
4,34100,0.00304464,0.99902344,0.99902344,0.00304464
4,34200,0.00303758,0.99902344,0.99902344,0.00303758
4,34300,0.00303079,0.99902344,0.99902344,0.00303079
4,34400,0.00302440,0.99902344,0.99902344,0.00302440
4,34500,0.00301734,0.99902344,0.99902344,0.00301734
4,34600,0.00301062,0.99902344,0.99902344,0.00301062
4,34700,0.00300407,0.99902344,0.99902344,0.00300407
4,34800,0.00299767,0.99902344,0.99902344,0.00299767
4,34900,0.00299121,0.99902344,0.99902344,0.00299121
4,35000,0.00298462,0.99902344,0.99902344,0.00298462
4,35100,0.00297866,0.99902344,0.99902344,0.00297866
4,35200,0.00297203,0.99902344,0.99902344,0.00297203
4,35300,0.00296622,0.99902344,0.99902344,0.00296622
4,35400,0.00295980,0.99902344,0.99902344,0.00295980
4,35500,0.00295382,0.99902344,0.99902344,0.00295382
4,35600,0.00294807,0.99902344,0.99902344,0.00294807
4,35700,0.00294223,0.99902344,0.99902344,0.00294223
4,35800,0.00293583,0.99902344,0.99902344,0.00293583
4,35900,0.00293005,0.99902344,0.99902344,0.00293005
4,36000,0.00292435,0.99902344,0.99902344,0.00292435
4,36100,0.00291841,0.99902344,0.99902344,0.00291841
4,36200,0.00291249,0.99902344,0.99902344,0.00291249
4,36300,0.00290707,0.99902344,0.99902344,0.00290707
4,36400,0.00290121,0.99902344,0.99902344,0.00290121
4,36500,0.00289584,0.99902344,0.99902344,0.00289584
4,36600,0.00289024,0.99902344,0.99902344,0.00289024
4,36700,0.00288490,0.99902344,0.99902344,0.00288490
4,36800,0.00287903,0.99902344,0.99902344,0.00287903
4,36900,0.00287356,0.99902344,0.99902344,0.00287356
4,37000,0.00286781,0.99902344,0.99902344,0.00286781
4,37100,0.00286248,0.99902344,0.99902344,0.00286248
4,37200,0.00285702,0.99902344,0.99902344,0.00285702
4,37300,0.00285110,0.99902344,0.99902344,0.00285110
4,37400,0.00284580,0.99902344,0.99902344,0.00284580
4,37500,0.00284019,0.99902344,0.99902344,0.00284019
4,37600,0.00283485,0.99902344,0.99902344,0.00283485
4,37700,0.00282902,0.99902344,0.99902344,0.00282902
4,37800,0.00282370,0.99902344,0.99902344,0.00282370
4,37900,0.00281764,0.99902344,0.99902344,0.00281764
4,38000,0.00281231,0.99902344,0.99902344,0.00281231
4,38100,0.00280616,0.99902344,0.99902344,0.00280616
4,38200,0.00280083,0.99902344,0.99902344,0.00280083
4,38300,0.00279504,0.99902344,0.99902344,0.00279504
4,38400,0.00278944,0.99902344,0.99902344,0.00278944
4,38500,0.00278400,0.99902344,0.99902344,0.00278400
4,38600,0.00277828,0.99902344,0.99902344,0.00277828
4,38700,0.00277267,0.99902344,0.99902344,0.00277267
4,38800,0.00276718,0.99902344,0.99902344,0.00276718
4,38900,0.00276162,0.99902344,0.99902344,0.00276162
4,39000,0.00275576,0.99902344,0.99902344,0.00275576
4,39100,0.00275053,0.99902344,0.99902344,0.00275053
4,39200,0.00274508,0.99902344,0.99902344,0.00274508
4,39300,0.00274036,0.99902344,0.99902344,0.00274036
4,39400,0.00273462,0.99902344,0.99902344,0.00273462
4,39500,0.00273002,0.99902344,0.99902344,0.00273002
4,39600,0.00272464,0.99902344,0.99902344,0.00272464
4,39700,0.00272054,0.99902344,0.99902344,0.00272054
4,39800,0.00271596,0.99902344,0.99902344,0.00271596
4,39900,0.00271063,0.99902344,0.99902344,0.00271063
4,40000,0.00270589,0.99902344,0.99902344,0.00270589
4,40100,0.00270127,0.99902344,0.99902344,0.00270127
4,40200,0.00269677,0.99902344,0.99902344,0.00269677
4,40300,0.00269187,0.99902344,0.99902344,0.00269187
4,40400,0.00268764,0.99902344,0.99902344,0.00268764
4,40500,0.00268318,0.99902344,0.99902344,0.00268318
4,40600,0.00267851,0.99902344,0.99902344,0.00267851
4,40700,0.00267429,0.99902344,0.99902344,0.00267429
4,40800,0.00266971,0.99902344,0.99902344,0.00266971
4,40900,0.00266491,0.99902344,0.99902344,0.00266491
4,41000,0.00266088,0.99902344,0.99902344,0.00266088
4,41100,0.00265610,0.99902344,0.99902344,0.00265610
4,41200,0.00265245,0.99902344,0.99902344,0.00265245
4,41300,0.00264803,0.99902344,0.99902344,0.00264803
4,41400,0.00264417,0.99902344,0.99902344,0.00264417
4,41500,0.00264033,0.99902344,0.99902344,0.00264033
4,41600,0.00263593,0.99902344,0.99902344,0.00263593
4,41700,0.00263161,0.99902344,0.99902344,0.00263161
4,41800,0.00262723,0.99902344,0.99902344,0.00262723
4,41900,0.00262326,0.99902344,0.99902344,0.00262326
4,42000,0.00261878,0.99902344,0.99902344,0.00261878
4,42100,0.00261474,0.99902344,0.99902344,0.00261474
4,42200,0.00261085,0.99902344,0.99902344,0.00261085
4,42300,0.00260689,0.99902344,0.99902344,0.00260689
4,42400,0.00260300,0.99902344,0.99902344,0.00260300
4,42500,0.00259891,0.99902344,0.99902344,0.00259891
4,42600,0.00259523,0.99902344,0.99902344,0.00259523
4,42700,0.00259140,0.99902344,0.99902344,0.00259140
4,42800,0.00258751,0.99902344,0.99902344,0.00258751
4,42900,0.00258377,0.99902344,0.99902344,0.00258377
4,43000,0.00258025,0.99902344,0.99902344,0.00258025
4,43100,0.00257597,0.99902344,0.99902344,0.00257597
4,43200,0.00257237,0.99902344,0.99902344,0.00257237
4,43300,0.00256819,0.99902344,0.99902344,0.00256819
4,43400,0.00256450,0.99902344,0.99902344,0.00256450
4,43500,0.00256043,0.99902344,0.99902344,0.00256043
4,43600,0.00255682,0.99902344,0.99902344,0.00255682
4,43700,0.00255306,0.99902344,0.99902344,0.00255306
4,43800,0.00254957,0.99902344,0.99902344,0.00254957
4,43900,0.00254595,0.99902344,0.99902344,0.00254595
4,44000,0.00254235,0.99902344,0.99902344,0.00254235
4,44100,0.00253877,0.99902344,0.99902344,0.00253877
4,44200,0.00253511,0.99902344,0.99902344,0.00253511
4,44300,0.00253112,0.99902344,0.99902344,0.00253112
4,44400,0.00252742,0.99902344,0.99902344,0.00252742
4,44500,0.00252365,0.99902344,0.99902344,0.00252365
4,44600,0.00252026,0.99902344,0.99902344,0.00252026
4,44700,0.00251625,0.99902344,0.99902344,0.00251625
4,44800,0.00251280,0.99902344,0.99902344,0.00251280
4,44900,0.00250969,0.99902344,0.99902344,0.00250969
4,45000,0.00250605,0.99902344,0.99902344,0.00250605
4,45100,0.00250274,0.99902344,0.99902344,0.00250274
4,45200,0.00249941,0.99902344,0.99902344,0.00249941
4,45300,0.00249579,0.99902344,0.99902344,0.00249579
4,45400,0.00249219,0.99902344,0.99902344,0.00249219
4,45500,0.00248859,0.99902344,0.99902344,0.00248859
4,45600,0.00248527,0.99902344,0.99902344,0.00248527
4,45700,0.00248154,0.99902344,0.99902344,0.00248154
4,45800,0.00247792,0.99902344,0.99902344,0.00247792
4,45900,0.00247485,0.99902344,0.99902344,0.00247485
4,46000,0.00247124,0.99902344,0.99902344,0.00247124
4,46100,0.00246801,0.99902344,0.99902344,0.00246801
4,46200,0.00246460,0.99902344,0.99902344,0.00246460
4,46300,0.00246165,0.99902344,0.99902344,0.00246165
4,46400,0.00245806,0.99902344,0.99902344,0.00245806
4,46500,0.00245420,0.99902344,0.99902344,0.00245420
4,46600,0.00245063,0.99902344,0.99902344,0.00245063
4,46700,0.00244720,0.99902344,0.99902344,0.00244720
4,46800,0.00244352,0.99902344,0.99902344,0.00244352
4,46900,0.00244046,0.99902344,0.99902344,0.00244046
4,47000,0.00243693,0.99902344,0.99902344,0.00243693
4,47100,0.00243346,0.99902344,0.99902344,0.00243346
4,47200,0.00243026,0.99902344,0.99902344,0.00243026
4,47300,0.00242698,0.99902344,0.99902344,0.00242698
4,47400,0.00242386,0.99902344,0.99902344,0.00242386
4,47500,0.00242028,0.99902344,0.99902344,0.00242028
4,47600,0.00241741,0.99902344,0.99902344,0.00241741
4,47700,0.00241418,0.99902344,0.99902344,0.00241418
4,47800,0.00241112,0.99902344,0.99902344,0.00241112
4,47900,0.00240805,0.99902344,0.99902344,0.00240805
4,48000,0.00240485,0.99902344,0.99902344,0.00240485
4,48100,0.00240180,0.99902344,0.99902344,0.00240180
4,48200,0.00239815,0.99902344,0.99902344,0.00239815
4,48300,0.00239499,0.99902344,0.99902344,0.00239499
4,48400,0.00239190,0.99902344,0.99902344,0.00239190
4,48500,0.00238862,0.99902344,0.99902344,0.00238862
4,48600,0.00238530,0.99902344,0.99902344,0.00238530
4,48700,0.00238244,0.99902344,0.99902344,0.00238244
4,48800,0.00237942,0.99902344,0.99902344,0.00237942
4,48900,0.00237630,0.99902344,0.99902344,0.00237630
4,49000,0.00237322,0.99902344,0.99902344,0.00237322
4,49100,0.00237003,0.99902344,0.99902344,0.00237003
4,49200,0.00236667,0.99902344,0.99902344,0.00236667
4,49300,0.00236383,0.99902344,0.99902344,0.00236383
4,49400,0.00236096,0.99902344,0.99902344,0.00236096
4,49500,0.00235773,0.99902344,0.99902344,0.00235773
4,49600,0.00235488,0.99902344,0.99902344,0.00235488
4,49700,0.00235187,0.99902344,0.99902344,0.00235187
4,49800,0.00234877,0.99902344,0.99902344,0.00234877
4,49900,0.00234600,0.99902344,0.99902344,0.00234600
4,50000,0.00234300,0.99902344,0.99902344,0.00234300
4,50100,0.00233977,0.99902344,0.99902344,0.00233977
4,50200,0.00233665,0.99902344,0.99902344,0.00233665
4,50300,0.00233407,0.99902344,0.99902344,0.00233407
4,50400,0.00233080,0.99902344,0.99902344,0.00233080
4,50500,0.00232807,0.99902344,0.99902344,0.00232807
4,50600,0.00232524,0.99902344,0.99902344,0.00232524
4,50700,0.00232297,0.99902344,0.99902344,0.00232297
4,50800,0.00231986,0.99902344,0.99902344,0.00231986
4,50900,0.00231760,0.99902344,0.99902344,0.00231760
4,51000,0.00231433,0.99902344,0.99902344,0.00231433
4,51100,0.00231195,0.99902344,0.99902344,0.00231195
4,51200,0.00230926,0.99902344,0.99902344,0.00230926
4,51300,0.00230655,0.99902344,0.99902344,0.00230655
4,51400,0.00230401,0.99902344,0.99902344,0.00230401
4,51500,0.00230155,0.99902344,0.99902344,0.00230155
4,51600,0.00229895,0.99902344,0.99902344,0.00229895
4,51700,0.00229631,0.99902344,0.99902344,0.00229631
4,51800,0.00229340,0.99902344,0.99902344,0.00229340
4,51900,0.00229104,0.99902344,0.99902344,0.00229104
4,52000,0.00228820,0.99902344,0.99902344,0.00228820
4,52100,0.00228585,0.99902344,0.99902344,0.00228585
4,52200,0.00228306,0.99902344,0.99902344,0.00228306
4,52300,0.00228108,0.99902344,0.99902344,0.00228108
4,52400,0.00227838,0.99902344,0.99902344,0.00227838
4,52500,0.00227599,0.99902344,0.99902344,0.00227599
4,52600,0.00227332,0.99902344,0.99902344,0.00227332
4,52700,0.00227085,0.99902344,0.99902344,0.00227085
4,52800,0.00226832,0.99902344,0.99902344,0.00226832
4,52900,0.00226600,0.99902344,0.99902344,0.00226600
4,53000,0.00226349,0.99902344,0.99902344,0.00226349
4,53100,0.00226108,0.99902344,0.99902344,0.00226108
4,53200,0.00225869,0.99902344,0.99902344,0.00225869
4,53300,0.00225645,0.99902344,0.99902344,0.00225645
4,53400,0.00225365,0.99902344,0.99902344,0.00225365
4,53500,0.00225155,0.99902344,0.99902344,0.00225155
4,53600,0.00224901,0.99902344,0.99902344,0.00224901
4,53700,0.00224638,0.99902344,0.99902344,0.00224638
4,53800,0.00224381,0.99902344,0.99902344,0.00224381
4,53900,0.00224164,0.99902344,0.99902344,0.00224164
4,54000,0.00223907,0.99902344,0.99902344,0.00223907
4,54100,0.00223660,0.99902344,0.99902344,0.00223660
4,54200,0.00223423,0.99902344,0.99902344,0.00223423
4,54300,0.00223182,0.99902344,0.99902344,0.00223182
4,54400,0.00222919,0.99902344,0.99902344,0.00222919
4,54500,0.00222691,0.99902344,0.99902344,0.00222691
4,54600,0.00222474,0.99902344,0.99902344,0.00222474
4,54700,0.00222248,0.99902344,0.99902344,0.00222248
4,54800,0.00221998,0.99902344,0.99902344,0.00221998
